Arrival_Time,Creation_Time,x,y,z
1427705183560,1427707000997013772,0.19166565,-0.38742065,9.659775
1427705183566,1427707001002049172,0.14524841,-0.4326477,9.714523
1427705183571,1427707001007084573,0.15119934,-0.41955566,9.763321
1427705183576,1427707001012132780,0.1464386,-0.3826599,9.716904
1427705183581,1427707001017168181,0.13453674,-0.39694214,9.713333
1427705183586,1427707001022203581,0.1631012,-0.37789917,9.724045
1427705183591,1427707001027238981,0.13453674,-0.36480713,9.737137
1427705183596,1427707001032274382,0.16548157,-0.36480713,9.720474
1427705183601,1427707001037309782,0.13572693,-0.3421936,9.668106
1427705183606,1427707001042345183,0.16786194,-0.37789917,9.790695
1427705183611,1427707001047380583,0.17619324,-0.41955566,9.712143
1427705183616,1427707001052415983,0.15715027,-0.34933472,9.712143
1427705183621,1427707001057451384,0.16905212,-0.34576416,9.75737
1427705183626,1427707001062486784,0.15834045,-0.41479492,9.727615
1427705183631,1427707001067522185,0.14524841,-0.38980103,9.658585
1427705183636,1427707001072557585,0.15953064,-0.3909912,9.700241
1427705183641,1427707001077592985,0.17738342,-0.4005127,9.701431
1427705183646,1427707001082628386,0.16786194,-0.3921814,9.670486
1427705183651,1427707001087663786,0.15357971,-0.38146973,9.713333
1427705183656,1427707001092699186,0.16905212,-0.37908936,9.678818
1427705183662,1427707001097734587,0.16667175,-0.37908936,9.722855
1427705183666,1427707001102769987,0.18214417,-0.37194824,9.727615
1427705183671,1427707001107805388,0.19642639,-0.4159851,9.774033
1427705183676,1427707001112840788,0.13453674,-0.40527344,9.705002
1427705183681,1427707001117876188,0.17738342,-0.37670898,9.721664
1427705183686,1427707001122911589,0.16191101,-0.3659973,9.741898
1427705183691,1427707001127946989,0.20237732,-0.3838501,9.768082
1427705183696,1427707001132982390,0.13215637,-0.42193604,9.789505
1427705183701,1427707001138017790,0.12739563,-0.43740845,9.772842
1427705183707,1427707001143053190,0.18928528,-0.3755188,9.760941
1427705183712,1427707001148088591,0.18928528,-0.36242676,9.733566
1427705183717,1427707001153123991,0.14762878,-0.36361694,9.665726
1427705183722,1427707001158159392,0.14762878,-0.4255066,9.676437
1427705183727,1427707001163194792,0.21070862,-0.37670898,9.751419
1427705183732,1427707001168230192,0.16786194,-0.38146973,9.713333
1427705183737,1427707001173265593,0.21308899,-0.38861084,9.685959
1427705183742,1427707001178300993,0.12739563,-0.37670898,9.675247
1427705183747,1427707001183336394,0.129776,-0.41479492,9.740707
1427705183752,1427707001188371794,0.15119934,-0.3838501,9.675247
1427705183757,1427707001193407194,0.16905212,-0.38146973,9.674057
1427705183762,1427707001198442595,0.15238953,-0.3600464,9.741898
1427705183767,1427707001203477995,0.17500305,-0.38623047,9.6835785
1427705183772,1427707001208513395,0.17619324,-0.36123657,9.706192
1427705183777,1427707001213548796,0.19047546,-0.38861084,9.729996
1427705183782,1427707001218584196,0.15000916,-0.40527344,9.665726
1427705183787,1427707001223619597,0.14167786,-0.39813232,9.69429
1427705183792,1427707001228654997,0.21665955,-0.42193604,9.714523
1427705183798,1427707001233690397,0.13334656,-0.37194824,9.729996
1427705183803,1427707001238725798,0.15119934,-0.3517151,9.765701
1427705183807,1427707001243761198,0.15715027,-0.37908936,9.737137
1427705183812,1427707001248796599,0.09764099,-0.37194824,9.714523
1427705183818,1427707001253831999,0.2118988,-0.40170288,9.653824
1427705183823,1427707001258867399,0.20475769,-0.37670898,9.666916
1427705183828,1427707001263902800,0.17262268,-0.40527344,9.760941
1427705183833,1427707001268938200,0.18333435,-0.40527344,9.670486
1427705183838,1427707001273973601,0.15000916,-0.3517151,9.75975
1427705183843,1427707001279009001,0.12025452,-0.34695435,9.701431
1427705183848,1427707001284044401,0.104782104,-0.39694214,9.760941
1427705183853,1427707001289079802,0.20237732,-0.40170288,9.6835785
1427705183858,1427707001294115202,0.2035675,-0.46359253,9.778793
1427705183863,1427707001299150603,0.2035675,-0.3350525,9.75856
1427705183868,1427707001304186003,0.14762878,-0.38623047,9.735947
1427705183873,1427707001309221403,0.16786194,-0.4159851,9.7478485
1427705183879,1427707001314256804,0.13334656,-0.36361694,9.732376
1427705183883,1427707001319292204,0.117874146,-0.38504028,9.678818
1427705183888,1427707001324327604,0.17738342,-0.38146973,9.743088
1427705183893,1427707001329393522,0.14524841,-0.3755188,9.769272
1427705183898,1427707001334428923,0.13096619,-0.37908936,9.69072
1427705183903,1427707001339433806,0.12501526,-0.39456177,9.682388
1427705183908,1427707001344499724,0.14286804,-0.33148193,9.676437
1427705183913,1427707001349474089,0.14167786,-0.3683777,9.6835785
1427705183918,1427707001354540007,0.11430359,-0.37789917,9.680008
1427705183923,1427707001359575407,0.16548157,-0.37789917,9.689529
1427705183928,1427707001364763395,0.1547699,-0.44573975,9.721664
1427705183933,1427707001369798796,0.1631012,-0.4326477,9.807358
1427705183938,1427707001374712126,0.13096619,-0.3517151,9.722855
1427705183943,1427707001379747526,0.19047546,-0.43026733,9.707382
1427705183948,1427707001384752409,0.14286804,-0.4338379,9.750229
1427705183953,1427707001389818327,0.1880951,-0.40408325,9.726425
1427705183958,1427707001394792692,0.13572693,-0.38980103,9.739517
1427705183963,1427707001400011198,0.1631012,-0.3743286,9.700241
1427705183969,1427707001405107634,0.17381287,-0.4338379,9.729996
1427705183974,1427707001410020964,0.16072083,-0.39575195,9.763321
1427705183979,1427707001415086882,0.14167786,-0.39456177,9.688339
1427705183984,1427707001420030729,0.21427917,-0.42074585,9.763321
1427705183989,1427707001425249235,0.16429138,-0.3755188,9.740707
1427705183994,1427707001430223601,0.16191101,-0.39337158,9.678818
1427705183999,1427707001435106413,0.15119934,-0.32791138,9.708572
1427705184004,1427707001440233366,0.16072083,-0.39694214,9.672867
1427705184009,1427707001445146696,0.18214417,-0.42074585,9.677628
1427705184014,1427707001450212614,0.12620544,-0.40170288,9.6324005
1427705184019,1427707001455278532,0.16667175,-0.36956787,9.69548
1427705184024,1427707001460374968,0.15357971,-0.41955566,9.745468
1427705184029,1427707001465440886,0.18214417,-0.39813232,9.712143
1427705184034,1427707001470506804,0.15953064,-0.39813232,9.743088
1427705184039,1427707001475389616,0.12739563,-0.3683777,9.677628
1427705184044,1427707001480455534,0.14167786,-0.39456177,9.731186
1427705184049,1427707001485490935,0.16548157,-0.36956787,9.735947
1427705184054,1427707001490495817,0.19404602,-0.408844,9.708572
1427705184059,1427707001495531218,0.18095398,-0.41479492,9.647873
1427705184064,1427707001500597136,0.11906433,-0.3921814,9.700241
1427705184069,1427707001505571501,0.16429138,-0.34100342,9.688339
1427705184074,1427707001510637419,0.19404602,-0.39575195,9.701431
1427705184079,1427707001515672819,0.15953064,-0.4255066,9.701431
1427705184084,1427707001520708220,0.1797638,-0.38980103,9.706192
1427705184090,1427707001525743620,0.15953064,-0.38742065,9.703812
1427705184095,1427707001530779020,0.23332214,-0.35409546,9.609787
1427705184099,1427707001535814421,0.14881897,-0.37313843,9.737137
1427705184104,1427707001540849821,0.15238953,-0.36480713,9.769272
1427705184109,1427707001545885222,0.15000916,-0.3826599,9.804977
1427705184115,1427707001550920622,0.11906433,-0.38742065,9.743088
1427705184120,1427707001555956022,0.18214417,-0.34933472,9.737137
1427705184125,1427707001560991423,0.17500305,-0.36123657,9.728806
1427705184130,1427707001566118376,0.1547699,-0.36361694,9.697861
1427705184135,1427707001571062224,0.15953064,-0.38623047,9.7478485
1427705184140,1427707001576097624,0.15357971,-0.35409546,9.768082
1427705184145,1427707001581133024,0.14167786,-0.3433838,9.802597
1427705184150,1427707001586168425,0.14167786,-0.33743286,9.7157135
1427705184155,1427707001591203825,0.17381287,-0.4326477,9.689529
1427705184160,1427707001596239226,0.1547699,-0.39337158,9.744278
1427705184165,1427707001601274626,0.10835266,-0.37908936,9.764511
1427705184170,1427707001606310026,0.15238953,-0.3755188,9.720474
1427705184175,1427707001611345427,0.21784973,-0.35290527,9.701431
1427705184180,1427707001616380827,0.11906433,-0.31600952,9.669296
1427705184185,1427707001621416228,0.10240173,-0.3921814,9.753799
1427705184190,1427707001626451628,0.16905212,-0.4255066,9.732376
1427705184195,1427707001631487028,0.17262268,-0.38623047,9.720474
1427705184200,1427707001636522429,0.1714325,-0.37313843,9.739517
1427705184205,1427707001641588347,0.11430359,-0.30529785,9.787125
1427705184210,1427707001646593229,0.16072083,-0.41836548,9.75618
1427705184216,1427707001651659147,0.10240173,-0.40408325,9.740707
1427705184220,1427707001656664030,0.15834045,-0.42907715,9.789505
1427705184225,1427707001661699431,0.11430359,-0.39694214,9.7668915
1427705184230,1427707001666734831,0.17381287,-0.40527344,9.710953
1427705184235,1427707001671770231,0.19880676,-0.3909912,9.705002
1427705184241,1427707001676805632,0.1131134,-0.3517151,9.746658
1427705184246,1427707001681841032,0.15596008,-0.37670898,9.672867
1427705184250,1427707001686876433,0.17619324,-0.36956787,9.705002
1427705184256,1427707001691911833,0.09169006,-0.38623047,9.741898
1427705184261,1427707001696947233,0.16429138,-0.39337158,9.713333
1427705184266,1427707001701982634,0.20475769,-0.39575195,9.705002
1427705184271,1427707001707018034,0.16072083,-0.3671875,9.710953
1427705184276,1427707001712053435,0.13572693,-0.3909912,9.727615
1427705184281,1427707001717149870,0.14048767,-0.4421692,9.655014
1427705184286,1427707001722124235,0.14524841,-0.3838501,9.670486
1427705184291,1427707001727159636,0.1714325,-0.3743286,9.802597
1427705184296,1427707001732195036,0.16786194,-0.41955566,9.675247
1427705184301,1427707001737230436,0.1547699,-0.3755188,9.728806
1427705184306,1427707001742265837,0.15238953,-0.4076538,9.762131
1427705184311,1427707001747301237,0.15357971,-0.3921814,9.697861
1427705184316,1427707001752336638,0.17500305,-0.38027954,9.738327
1427705184321,1427707001757372038,0.17857361,-0.38504028,9.734756
1427705184326,1427707001762407438,0.16191101,-0.4671631,9.684769
1427705184331,1427707001767442839,0.1797638,-0.3588562,9.749039
1427705184336,1427707001772478239,0.13215637,-0.34695435,9.682388
1427705184341,1427707001777513640,0.10359192,-0.35766602,9.732376
1427705184346,1427707001782549040,0.19404602,-0.42907715,9.697861
1427705184351,1427707001787584440,0.1714325,-0.4005127,9.75975
1427705184356,1427707001792619841,0.19404602,-0.3826599,9.727615
1427705184361,1427707001797655241,0.19166565,-0.34933472,9.729996
1427705184366,1427707001802690642,0.13929749,-0.40408325,9.672867
1427705184371,1427707001807726042,0.18571472,-0.34695435,9.728806
1427705184376,1427707001812761442,0.13334656,-0.35528564,9.725235
1427705184381,1427707001817796843,0.16667175,-0.4005127,9.743088
1427705184386,1427707001822832243,0.11073303,-0.37194824,9.803787
1427705184391,1427707001827867644,0.15119934,-0.39694214,9.724045
1427705184397,1427707001832903044,0.18571472,-0.43978882,9.714523
1427705184402,1427707001837938444,0.08930969,-0.38146973,9.762131
1427705184407,1427707001842973845,0.14881897,-0.38623047,9.753799
1427705184412,1427707001848009245,0.13572693,-0.33029175,9.69548
1427705184418,1427707001853044645,0.13929749,-0.33267212,9.782364
1427705184422,1427707001858080046,0.19642639,-0.38027954,9.655014
1427705184427,1427707001863115446,0.1869049,-0.37670898,9.646683
1427705184432,1427707001868150847,0.13929749,-0.40646362,9.701431
1427705184437,1427707001873186247,0.14286804,-0.37789917,9.777603
1427705184442,1427707001878221647,0.1714325,-0.37670898,9.746658
1427705184447,1427707001883257048,0.10597229,-0.40289307,9.6931
1427705184452,1427707001888292448,0.15715027,-0.37908936,9.760941
1427705184457,1427707001893327849,0.15596008,-0.41955566,9.769272
1427705184462,1427707001898363249,0.16191101,-0.38980103,9.655014
1427705184467,1427707001903398649,0.16072083,-0.36242676,9.6514435
1427705184472,1427707001908434050,0.15953064,-0.3993225,9.809738
1427705184477,1427707001913469450,0.2035675,-0.37670898,9.705002
1427705184483,1427707001918504851,0.19047546,-0.3433838,9.739517
1427705184488,1427707001923540251,0.20832825,-0.3826599,9.710953
1427705184493,1427707001928575651,0.16191101,-0.36480713,9.796646
1427705184498,1427707001933611052,0.16548157,-0.40646362,9.668106
1427705184503,1427707001938646452,0.1547699,-0.37908936,9.765701
1427705184508,1427707001943681853,0.13691711,-0.33981323,9.722855
1427705184513,1427707001948717253,0.12620544,-0.36480713,9.762131
1427705184520,1427707001953899954,0.16667175,-0.39456177,9.669296
1427705184523,1427707001958935355,0.17738342,-0.39813232,9.726425
1427705184529,1427707001964062308,0.12025452,-0.36956787,9.697861
1427705184533,1427707001969128226,0.18333435,-0.3433838,9.713333
1427705184538,1427707001974133109,0.15357971,-0.38980103,9.720474
1427705184544,1427707001979199027,0.19999695,-0.39337158,9.681198
1427705184549,1427707001984234427,0.115493774,-0.38146973,9.777603
1427705184554,1427707001989269827,0.17500305,-0.37908936,9.6931
1427705184559,1427707001994305228,0.115493774,-0.41122437,9.737137
1427705184564,1427707001999310111,0.1797638,-0.38623047,9.681198
1427705184569,1427707002004345511,0.1797638,-0.39456177,9.7799835
1427705184574,1427707002009380911,0.14762878,-0.36480713,9.762131
1427705184579,1427707002014416312,0.13691711,-0.43145752,9.6324005
1427705184584,1427707002019390677,0.20475769,-0.4076538,9.774033
1427705184589,1427707002024395560,0.17500305,-0.36956787,9.721664
1427705184594,1427707002029430960,0.15119934,-0.32791138,9.738327
1427705184599,1427707002034466361,0.17024231,-0.4171753,9.775223
1427705184604,1427707002039501761,0.1214447,-0.41836548,9.714523
1427705184609,1427707002044537161,0.15834045,-0.37908936,9.790695
1427705184614,1427707002049572562,0.17619324,-0.35528564,9.782364
1427705184619,1427707002054607962,0.14048767,-0.42907715,9.733566
1427705184624,1427707002059643362,0.12501526,-0.37670898,9.703812
1427705184629,1427707002064678763,0.13572693,-0.3743286,9.790695
1427705184634,1427707002069714163,0.18928528,-0.39456177,9.716904
1427705184656,1427707002074749564,0.15357971,-0.33624268,9.689529
1427705184657,1427707002079784964,0.16072083,-0.3671875,9.689529
1427705184657,1427707002084820364,0.17738342,-0.3659973,9.810928
1427705184657,1427707002089855765,0.16429138,-0.3993225,9.681198
1427705184659,1427707002094891165,0.16072083,-0.38742065,9.722855
1427705184665,1427707002099926566,0.16905212,-0.41122437,9.680008
1427705184669,1427707002104961966,0.1464386,-0.36123657,9.728806
1427705184674,1427707002109997366,0.17381287,-0.46121216,9.707382
1427705184679,1427707002115032767,0.1464386,-0.40408325,9.656204
1427705184684,1427707002120068167,0.15953064,-0.39575195,9.75618
1427705184689,1427707002125103568,0.2618866,-0.41122437,9.668106
1427705184694,1427707002130138968,0.1952362,-0.37194824,9.710953
1427705184699,1427707002135174368,0.19404602,-0.41003418,9.688339
1427705184705,1427707002140209769,0.18333435,-0.39456177,9.733566
1427705184710,1427707002145245169,0.19761658,-0.37194824,9.781174
1427705184715,1427707002150280570,0.16072083,-0.39694214,9.7157135
1427705184720,1427707002155315970,0.18571472,-0.37789917,9.709763
1427705184725,1427707002160351370,0.17024231,-0.35409546,9.797836
1427705184730,1427707002165386771,0.13334656,-0.39694214,9.696671
1427705184735,1427707002170422171,0.18571472,-0.3921814,9.771652
1427705184740,1427707002175457571,0.1869049,-0.41836548,9.743088
1427705184745,1427707002180492972,0.18571472,-0.3683777,9.728806
1427705184750,1427707002185528372,0.14524841,-0.42907715,9.731186
1427705184755,1427707002190563773,0.13453674,-0.38027954,9.722855
1427705184760,1427707002195599173,0.14762878,-0.42669678,9.703812
1427705184766,1427707002200634573,0.16548157,-0.3659973,9.733566
1427705184770,1427707002205669974,0.16667175,-0.3683777,9.7990265
1427705184775,1427707002210705374,0.14405823,-0.39456177,9.718094
1427705184780,1427707002215740775,0.17381287,-0.37670898,9.75618
1427705184785,1427707002220776175,0.12620544,-0.37670898,9.722855
1427705184790,1427707002225811575,0.16786194,-0.38146973,9.687149
1427705184795,1427707002230846976,0.15238953,-0.37670898,9.701431
1427705184800,1427707002235882376,0.18214417,-0.33862305,9.740707
1427705184805,1427707002240917777,0.22142029,-0.3743286,9.674057
1427705184810,1427707002245953177,0.15834045,-0.42312622,9.740707
1427705184816,1427707002250988577,0.19999695,-0.3826599,9.752609
1427705184820,1427707002256023978,0.18095398,-0.37789917,9.716904
1427705184827,1427707002261059378,0.19999695,-0.38742065,9.783554
